systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations;GPT_Model
GitHub_createOrganizationRepository;116;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;999;413;1412;10000;GPT-4o
GitHub_createOrganizationRepository;117;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1031;369;1400;10000;GPT-4o
GitHub_createOrganizationRepository;118;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1015;380;1395;10000;GPT-4o
GitHub_createOrganizationRepository;119;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1016;411;1427;10000;GPT-4o
GitHub_createOrganizationRepository;120;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1025;372;1397;10000;GPT-4o
GitHub_createOrganizationRepository;121;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1007;397;1404;10000;GPT-4o
GitHub_createOrganizationRepository;122;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1008;442;1450;10000;GPT-4o
GitHub_createOrganizationRepository;123;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1025;424;1449;10000;GPT-4o
GitHub_createOrganizationRepository;124;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1008;367;1375;10000;GPT-4o
GitHub_createOrganizationRepository;125;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;986;417;1403;10000;GPT-4o
GitHub_createOrganizationRepository;126;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1001;419;1420;10000;GPT-4o
GitHub_createOrganizationRepository;127;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1027;380;1407;10000;GPT-4o
GitHub_createOrganizationRepository;128;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1043;354;1397;10000;GPT-4o
GitHub_createOrganizationRepository;129;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1010;457;1467;10000;GPT-4o
GitHub_createOrganizationRepository;130;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;996;371;1367;10000;GPT-4o
GitHub_createOrganizationRepository;131;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1016;402;1418;10000;GPT-4o
GitHub_createOrganizationRepository;132;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1012;404;1416;10000;GPT-4o
GitHub_createOrganizationRepository;133;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;996;382;1378;10000;GPT-4o
GitHub_createOrganizationRepository;134;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;984;398;1382;10000;GPT-4o
GitHub_createOrganizationRepository;135;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;994;422;1416;10000;GPT-4o
GitHub_createOrganizationRepository;136;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;998;397;1395;10000;GPT-4o
GitHub_createOrganizationRepository;137;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1018;387;1405;10000;GPT-4o
GitHub_createOrganizationRepository;138;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;986;402;1388;10000;GPT-4o
GitHub_createOrganizationRepository;139;daikon.inv.unary.string.IsUrl;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.IsUrl;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1005;376;1381;10000;GPT-4o
GitHub_createOrganizationRepository;140;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;FP;FN;0.9;879;434;1313;10000;GPT-4o
GitHub_createOrganizationRepository;141;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;974;434;1408;10000;GPT-4o
GitHub_createOrganizationRepository;142;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;1000;390;1390;10000;GPT-4o
GitHub_createOrganizationRepository;143;daikon.inv.unary.string.FixedLengthString;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.FixedLengthString;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;968;413;1381;10000;GPT-4o
GitHub_createOrganizationRepository;144;daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;Specific formats;GitHub_createOrganizationRepository-daikon.inv.unary.string.dates.IsTimestampYYYYMMHHThhmmssmm;GitHub_createOrganizationRepository-Specific formats;TP;TP;TP;0.95;994;383;1377;10000;GPT-4o
GitHub_createOrganizationRepository;145;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1012;396;1408;10000;GPT-4o
GitHub_createOrganizationRepository;146;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1022;379;1401;10000;GPT-4o
GitHub_createOrganizationRepository;147;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1020;401;1421;10000;GPT-4o
GitHub_createOrganizationRepository;148;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1109;400;1509;10000;GPT-4o
GitHub_createOrganizationRepository;149;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1023;400;1423;10000;GPT-4o
GitHub_createOrganizationRepository;150;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1089;336;1425;10000;GPT-4o
GitHub_createOrganizationRepository;151;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1102;436;1538;10000;GPT-4o
GitHub_createOrganizationRepository;152;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1075;405;1480;10000;GPT-4o
GitHub_createOrganizationRepository;153;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1114;392;1506;10000;GPT-4o
GitHub_createOrganizationRepository;154;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1042;384;1426;10000;GPT-4o
GitHub_createOrganizationRepository;155;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1103;385;1488;10000;GPT-4o
GitHub_createOrganizationRepository;156;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1129;377;1506;10000;GPT-4o
GitHub_createOrganizationRepository;157;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1118;455;1573;10000;GPT-4o
GitHub_createOrganizationRepository;158;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1131;415;1546;10000;GPT-4o
GitHub_createOrganizationRepository;159;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1109;376;1485;10000;GPT-4o
GitHub_createOrganizationRepository;160;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1101;436;1537;10000;GPT-4o
GitHub_createOrganizationRepository;161;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1093;394;1487;10000;GPT-4o
GitHub_createOrganizationRepository;162;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1084;359;1443;10000;GPT-4o
GitHub_createOrganizationRepository;163;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1120;410;1530;10000;GPT-4o
GitHub_createOrganizationRepository;164;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1058;418;1476;10000;GPT-4o
GitHub_createOrganizationRepository;165;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1108;387;1495;10000;GPT-4o
GitHub_createOrganizationRepository;166;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1159;361;1520;10000;GPT-4o
GitHub_createOrganizationRepository;167;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1167;374;1541;10000;GPT-4o
GitHub_createOrganizationRepository;168;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1153;362;1515;10000;GPT-4o
GitHub_createOrganizationRepository;169;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1149;367;1516;10000;GPT-4o
GitHub_createOrganizationRepository;170;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1171;399;1570;10000;GPT-4o
GitHub_createOrganizationRepository;171;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1129;394;1523;10000;GPT-4o
GitHub_createOrganizationRepository;172;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1159;437;1596;10000;GPT-4o
GitHub_createOrganizationRepository;173;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1173;448;1621;10000;GPT-4o
GitHub_createOrganizationRepository;174;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1139;408;1547;10000;GPT-4o
GitHub_createOrganizationRepository;175;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1147;372;1519;10000;GPT-4o
GitHub_createOrganizationRepository;176;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1133;437;1570;10000;GPT-4o
GitHub_createOrganizationRepository;177;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1129;427;1556;10000;GPT-4o
GitHub_createOrganizationRepository;178;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1105;355;1460;10000;GPT-4o
GitHub_createOrganizationRepository;179;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1135;420;1555;10000;GPT-4o
GitHub_createOrganizationRepository;180;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1159;512;1671;10000;GPT-4o
GitHub_createOrganizationRepository;181;daikon.inv.binary.twoString.StdString$SubString;String comparisons;GitHub_createOrganizationRepository-daikon.inv.binary.twoString.StdString$SubString;GitHub_createOrganizationRepository-String comparisons;TP;TP;TP;0.95;1154;401;1555;10000;GPT-4o
